symbol,series,date,time,orno,bors,vd,vo,lp,mkt
XXX,EQ,5-Apr-06,10:21:26,200604053552940.00,B,100,100,3150,N
XXX,EQ,5-Apr-06,10:21:26,200604056918470.00,S,70,70,3153,N
XXX,EQ,5-Apr-06,10:21:26,200604056918516.00,B,1,1,3153,N
XXX,EQ,5-Apr-06,10:21:27,200604050200874.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:21:27,200604056918632.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:21:28,200604050197447.00,B,99,99,3150,N
XXX,EQ,5-Apr-06,10:21:28,200604050200955.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:28,200604053553472.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:21:28,200604056918802.00,S,1,1,3147,N
XXX,EQ,5-Apr-06,10:21:29,200604053553668.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:21:29,200604056918871.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:21:29,200604056918953.00,B,25,25,3149,N
XXX,EQ,5-Apr-06,10:21:29,200604056918967.00,B,5,5,3149,N
XXX,EQ,5-Apr-06,10:21:30,200604050200401.00,S,1,1,3155,N
XXX,EQ,5-Apr-06,10:21:30,200604050201179.00,B,50,50,3145,N
XXX,EQ,5-Apr-06,10:21:30,200604053553760.00,S,300,300,3149,N
XXX,EQ,5-Apr-06,10:21:30,200604056918979.00,S,200,200,3154,N
XXX,EQ,5-Apr-06,10:21:30,200604056919077.00,S,1,1,3170,N
XXX,EQ,5-Apr-06,10:21:31,200604053552236.00,B,50,50,3150,N
XXX,EQ,5-Apr-06,10:21:31,200604053553908.00,S,25,25,3200,N
XXX,EQ,5-Apr-06,10:21:32,200604053553942.00,S,5,5,3160,N
XXX,EQ,5-Apr-06,10:21:32,200604053553958.00,B,1,1,3145,N
XXX,EQ,5-Apr-06,10:21:32,200604053554011.00,S,15,15,3147,N
XXX,EQ,5-Apr-06,10:21:32,200604053554020.00,S,10,10,,Y
XXX,EQ,5-Apr-06,10:21:33,200604050201477.00,S,25,25,3160,N
XXX,EQ,5-Apr-06,10:21:33,200604050201482.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:33,200604053554024.00,B,20,20,3149,N
XXX,EQ,5-Apr-06,10:21:33,200604053554054.00,B,50,50,3155,N
XXX,EQ,5-Apr-06,10:21:33,200604056914467.00,S,10,10,3160.1,N
XXX,EQ,5-Apr-06,10:21:34,200604050201526.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:34,200604050201551.00,B,1,1,3120,N
XXX,EQ,5-Apr-06,10:21:34,200604050201555.00,B,20,200,3148.1,N
XXX,EQ,5-Apr-06,10:21:35,200604050201482.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:35,200604050201660.00,S,5,5,3153,N
XXX,EQ,5-Apr-06,10:21:35,200604050201685.00,B,1,1,3100,N
XXX,EQ,5-Apr-06,10:21:35,200604053554272.00,B,25,25,3155,N
XXX,EQ,5-Apr-06,10:21:35,200604056919689.00,B,10,10,3149.1,N
XXX,EQ,5-Apr-06,10:21:36,200604053554374.00,B,25,25,3155,N
XXX,EQ,5-Apr-06,10:21:36,200604056919836.00,S,20,200,3159.9,N
XXX,EQ,5-Apr-06,10:21:37,200604050201887.00,S,25,25,3153,N
XXX,EQ,5-Apr-06,10:21:37,200604053554515.00,B,1,1,3001.1,N
XXX,EQ,5-Apr-06,10:21:37,200604056919898.00,S,10,10,3165.1,N
XXX,EQ,5-Apr-06,10:21:38,200604053554595.00,S,25,25,3160,N
XXX,EQ,5-Apr-06,10:21:38,200604053554631.00,S,500,500,3153,N
XXX,EQ,5-Apr-06,10:21:39,200604050192488.00,B,5,5,3135,N
XXX,EQ,5-Apr-06,10:21:39,200604050202059.00,B,20,200,3150.1,N
XXX,EQ,5-Apr-06,10:21:39,200604050202073.00,B,100,100,3150,N
XXX,EQ,5-Apr-06,10:21:39,200604056903851.00,S,43,43,3154,N
XXX,EQ,5-Apr-06,10:21:40,200604050201555.00,B,20,200,3148.1,N
XXX,EQ,5-Apr-06,10:21:40,200604050202059.00,B,20,200,3150.1,N
XXX,EQ,5-Apr-06,10:21:40,200604050202150.00,S,1,1,3155,N
XXX,EQ,5-Apr-06,10:21:40,200604050202181.00,B,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:40,200604053479982.00,B,12,62,3150,N
XXX,EQ,5-Apr-06,10:21:40,200604053554850.00,B,30,30,3150,N
XXX,EQ,5-Apr-06,10:21:40,200604053554886.00,B,100,100,,Y
XXX,EQ,5-Apr-06,10:21:40,200604056918979.00,S,200,200,3154,N
XXX,EQ,5-Apr-06,10:21:40,200604056920289.00,B,1,1,3155,N
XXX,EQ,5-Apr-06,10:21:41,200604050202295.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:21:41,200604056920379.00,S,1,1,3195,N
XXX,EQ,5-Apr-06,10:21:41,200604056920380.00,B,3,3,3000,N
XXX,EQ,5-Apr-06,10:21:42,200604050194788.00,B,500,500,3141,N
XXX,EQ,5-Apr-06,10:21:42,200604050202181.00,B,200,200,3150,N
XXX,EQ,5-Apr-06,10:21:43,200604050202423.00,B,150,150,3150,N
XXX,EQ,5-Apr-06,10:21:43,200604053555260.00,S,2,2,3149,N
XXX,EQ,5-Apr-06,10:21:44,200604050202549.00,B,2,24,3150.2,N
XXX,EQ,5-Apr-06,10:21:44,200604053555339.00,S,50,50,3169,N
XXX,EQ,5-Apr-06,10:21:44,200604053555384.00,S,20,20,3194,N
XXX,EQ,5-Apr-06,10:21:44,200604056920754.00,S,5,5,3153,N
XXX,EQ,5-Apr-06,10:21:44,200604056920806.00,S,300,1000,3185,N
XXX,EQ,5-Apr-06,10:21:45,200604053555448.00,B,20,20,3156,N
XXX,EQ,5-Apr-06,10:21:46,200604053555530.00,B,100,100,,Y
XXX,EQ,5-Apr-06,10:21:46,200604053555596.00,S,5,5,3159,N
XXX,EQ,5-Apr-06,10:21:47,200604050202807.00,B,100,100,3151,N
XXX,EQ,5-Apr-06,10:21:47,200604053554850.00,B,30,30,3150,N
XXX,EQ,5-Apr-06,10:21:48,200604050202423.00,B,150,150,3155,N
XXX,EQ,5-Apr-06,10:21:49,200604053555901.00,S,10,10,3153,N
XXX,EQ,5-Apr-06,10:21:49,200604056903851.00,S,43,43,3150,N
XXX,EQ,5-Apr-06,10:21:49,200604056921488.00,S,10,10,3153,N
XXX,EQ,5-Apr-06,10:21:50,200604053555959.00,B,10,10,3155,N
XXX,EQ,5-Apr-06,10:21:51,200604053556077.00,S,4,4,,Y
XXX,EQ,5-Apr-06,10:21:51,200604053556098.00,B,1,1,3131,N
XXX,EQ,5-Apr-06,10:21:51,200604056921710.00,B,200,200,3148,N
XXX,EQ,5-Apr-06,10:21:51,200604056921718.00,B,5,5,3149,N
XXX,EQ,5-Apr-06,10:21:51,200604056921765.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:21:52,200604050203334.00,S,1,1,3155,N
XXX,EQ,5-Apr-06,10:21:53,200604050203373.00,S,10,10,3153,N
XXX,EQ,5-Apr-06,10:21:53,200604053543507.00,B,25,25,3122.25,N
XXX,EQ,5-Apr-06,10:21:54,200604050202549.00,B,2,24,3151.1,N
XXX,EQ,5-Apr-06,10:21:54,200604050203504.00,B,25,25,3145.55,N
XXX,EQ,5-Apr-06,10:21:54,200604053556509.00,S,5,5,3160,N
XXX,EQ,5-Apr-06,10:21:54,200604056867828.00,S,100,100,3220,N
XXX,EQ,5-Apr-06,10:21:55,200604050203555.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:21:55,200604050203592.00,S,200,200,3158.7,N
XXX,EQ,5-Apr-06,10:21:55,200604056921488.00,S,10,10,3150,N
XXX,EQ,5-Apr-06,10:21:55,200604056922188.00,B,50,50,3160,N
XXX,EQ,5-Apr-06,10:21:56,200604050203699.00,B,10,10,3155,N
XXX,EQ,5-Apr-06,10:21:56,200604050203700.00,S,30,30,3151,N
XXX,EQ,5-Apr-06,10:21:56,200604056919836.00,S,20,200,3158.9,N
XXX,EQ,5-Apr-06,10:21:56,200604056922357.00,S,5,5,3147,N
XXX,EQ,5-Apr-06,10:21:57,200604053556817.00,S,10,10,3175,N
XXX,EQ,5-Apr-06,10:21:57,200604056922429.00,B,1,1,3150,N
XXX,EQ,5-Apr-06,10:21:58,200604050203863.00,S,1,1,3165,N
XXX,EQ,5-Apr-06,10:21:58,200604056922547.00,S,10,10,3200,N
XXX,EQ,5-Apr-06,10:21:59,200604050203929.00,S,1,1,3155,N
XXX,EQ,5-Apr-06,10:21:59,200604050204013.00,B,1,1,3150,N
XXX,EQ,5-Apr-06,10:21:59,200604053555901.00,S,10,10,,Y
XXX,EQ,5-Apr-06,10:22:00,200604050203592.00,S,200,200,3158.7,N
XXX,EQ,5-Apr-06,10:22:00,200604050204102.00,S,1,1,3160,N
XXX,EQ,5-Apr-06,10:22:00,200604056921710.00,B,200,200,3148,N
XXX,EQ,5-Apr-06,10:22:01,200604050204170.00,B,1,1,3145,N
XXX,EQ,5-Apr-06,10:22:02,200604050204266.00,S,1,1,3151,N
XXX,EQ,5-Apr-06,10:22:02,200604053557413.00,S,150,150,3149,N
XXX,EQ,5-Apr-06,10:22:02,200604053557421.00,S,10,10,3151,N
XXX,EQ,5-Apr-06,10:22:02,200604056923061.00,B,1,1,3150,N
XXX,EQ,5-Apr-06,10:22:03,200604050203373.00,S,10,10,3150,N
XXX,EQ,5-Apr-06,10:22:03,200604050204308.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:03,200604056923177.00,S,2,2,3151,N
XXX,EQ,5-Apr-06,10:22:04,200604050204439.00,S,5,5,3151,N
XXX,EQ,5-Apr-06,10:22:04,200604050204444.00,S,5,5,3151,N
XXX,EQ,5-Apr-06,10:22:04,200604050204465.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:04,200604056923299.00,S,10,10,3155,N
XXX,EQ,5-Apr-06,10:22:05,200604050204560.00,S,10,10,3155,N
XXX,EQ,5-Apr-06,10:22:05,200604056923459.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:22:05,200604056923468.00,B,5,5,3155,N
XXX,EQ,5-Apr-06,10:22:05,200604056923489.00,S,200,200,3152,N
XXX,EQ,5-Apr-06,10:22:06,200604056923574.00,S,25,25,3165,N
XXX,EQ,5-Apr-06,10:22:07,200604050204719.00,S,10,10,,Y
XXX,EQ,5-Apr-06,10:22:07,200604050204800.00,S,95,95,3167,N
XXX,EQ,5-Apr-06,10:22:07,200604053558031.00,S,1,1,,Y
XXX,EQ,5-Apr-06,10:22:08,200604050204812.00,B,1,1,3150,N
XXX,EQ,5-Apr-06,10:22:08,200604053558063.00,S,5,5,3200,N
XXX,EQ,5-Apr-06,10:22:08,200604056790475.00,S,1,1,3216,N
XXX,EQ,5-Apr-06,10:22:08,200604056923489.00,S,200,200,3152,N
XXX,EQ,5-Apr-06,10:22:08,200604056923816.00,S,3,3,3165,N
XXX,EQ,5-Apr-06,10:22:09,200604050204955.00,S,50,50,3144,N
XXX,EQ,5-Apr-06,10:22:09,200604050204955.00,S,50,50,3144,N
XXX,EQ,5-Apr-06,10:22:09,200604053558211.00,S,10,10,3200,N
XXX,EQ,5-Apr-06,10:22:09,200604056924096.00,S,1,1,,Y
XXX,EQ,5-Apr-06,10:22:11,200604050205113.00,S,50,50,3150,N
XXX,EQ,5-Apr-06,10:22:11,200604050205119.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:11,200604053558447.00,S,500,500,3449,N
XXX,EQ,5-Apr-06,10:22:12,200604050205250.00,S,1,1,3151,N
XXX,EQ,5-Apr-06,10:22:12,200604050205273.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:12,200604056923459.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:22:12,200604056924485.00,S,25,25,,Y
XXX,EQ,5-Apr-06,10:22:13,200604050191993.00,S,100,100,3100,N
XXX,EQ,5-Apr-06,10:22:13,200604050205319.00,B,10,10,3131,N
XXX,EQ,5-Apr-06,10:22:13,200604050205379.00,B,10,10,3131,N
XXX,EQ,5-Apr-06,10:22:13,200604053558671.00,S,2,2,,Y
XXX,EQ,5-Apr-06,10:22:13,200604053558695.00,S,500,500,3149,N
XXX,EQ,5-Apr-06,10:22:13,200604056924588.00,B,25,25,3307.55,N
XXX,EQ,5-Apr-06,10:22:14,200604050204439.00,S,5,5,3153,N
XXX,EQ,5-Apr-06,10:22:14,200604050205273.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:14,200604050205511.00,S,50,50,3160,N
XXX,EQ,5-Apr-06,10:22:15,200604050205119.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:15,200604053555596.00,S,5,5,3150,N
XXX,EQ,5-Apr-06,10:22:15,200604053558876.00,B,1,2,3150,N
XXX,EQ,5-Apr-06,10:22:15,200604053558897.00,S,1,1,3250,N
XXX,EQ,5-Apr-06,10:22:15,200604056924915.00,B,100,100,3153,N
XXX,EQ,5-Apr-06,10:22:16,200604050205723.00,B,500,500,3130,N
XXX,EQ,5-Apr-06,10:22:16,200604053554631.00,S,89,89,3150,N
XXX,EQ,5-Apr-06,10:22:16,200604053558447.00,S,500,500,3449,N
XXX,EQ,5-Apr-06,10:22:16,200604053559043.00,S,5,5,3153,N
XXX,EQ,5-Apr-06,10:22:16,200604056925033.00,S,2,2,3158.9,N
XXX,EQ,5-Apr-06,10:22:17,200604053559209.00,B,5,5,3153,N
XXX,EQ,5-Apr-06,10:22:18,200604050205891.00,B,400,400,3130,N
XXX,EQ,5-Apr-06,10:22:18,200604053559265.00,B,500,500,3125,N
XXX,EQ,5-Apr-06,10:22:18,200604053559300.00,B,200,200,3131.1,N
XXX,EQ,5-Apr-06,10:22:18,200604056812483.00,B,30,30,3080,N
XXX,EQ,5-Apr-06,10:22:19,200604050205987.00,B,25,25,3145.05,N
XXX,EQ,5-Apr-06,10:22:20,200604050205891.00,B,400,400,3130,N
XXX,EQ,5-Apr-06,10:22:20,200604050206066.00,B,200,200,3130,N
XXX,EQ,5-Apr-06,10:22:20,200604050206106.00,S,25,25,3160,N
XXX,EQ,5-Apr-06,10:22:20,200604050206144.00,B,600,600,3130,N
XXX,EQ,5-Apr-06,10:22:20,200604053558695.00,S,500,500,3149,N
XXX,EQ,5-Apr-06,10:22:20,200604056925493.00,B,1,1,3153,N
XXX,EQ,5-Apr-06,10:22:21,200604050206193.00,B,200,1000,3135,N
XXX,EQ,5-Apr-06,10:22:21,200604053559616.00,S,10,10,3151,N
XXX,EQ,5-Apr-06,10:22:22,200604053559754.00,S,6,6,3175,N
XXX,EQ,5-Apr-06,10:22:22,200604053559776.00,B,8,8,,Y
XXX,EQ,5-Apr-06,10:22:22,200604056924588.00,B,25,25,3307.55,N
XXX,EQ,5-Apr-06,10:22:23,200604050206144.00,B,600,600,3130,N
XXX,EQ,5-Apr-06,10:22:23,200604056925827.00,S,10,10,3200,N
XXX,EQ,5-Apr-06,10:22:24,200604050206066.00,B,200,200,3135,N
XXX,EQ,5-Apr-06,10:22:24,200604050206193.00,B,200,1000,3135,N
XXX,EQ,5-Apr-06,10:22:24,200604056926022.00,B,80,80,3146,N
XXX,EQ,5-Apr-06,10:22:25,200604050206592.00,S,50,50,3155,N
XXX,EQ,5-Apr-06,10:22:25,200604053559043.00,S,5,5,3150,N
XXX,EQ,5-Apr-06,10:22:25,200604053559300.00,B,200,200,3131.1,N
XXX,EQ,5-Apr-06,10:22:25,200604053560110.00,S,2,2,,Y
XXX,EQ,5-Apr-06,10:22:26,200604050205723.00,B,500,500,3131,N
XXX,EQ,5-Apr-06,10:22:26,200604050206702.00,S,2,2,3100,N
XXX,EQ,5-Apr-06,10:22:27,200604053560371.00,S,600,600,3149,N
XXX,EQ,5-Apr-06,10:22:28,200604050205723.00,B,500,500,3131,N
XXX,EQ,5-Apr-06,10:22:28,200604053560482.00,S,2,2,3150,N
XXX,EQ,5-Apr-06,10:22:28,200604056920754.00,S,5,5,3153,N
XXX,EQ,5-Apr-06,10:22:29,200604050206959.00,B,500,500,3154,N
XXX,EQ,5-Apr-06,10:22:29,200604050206974.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:22:29,200604050206986.00,S,25,25,3175,N
XXX,EQ,5-Apr-06,10:22:30,200604050207041.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:22:30,200604050207075.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:30,200604053560744.00,S,1,1,3149,N
XXX,EQ,5-Apr-06,10:22:31,200604050207142.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:31,200604056926849.00,S,5,5,3148,N
XXX,EQ,5-Apr-06,10:22:32,200604050011995.00,B,200,200,3060,N
XXX,EQ,5-Apr-06,10:22:32,200604050207284.00,S,200,1000,3149,N
XXX,EQ,5-Apr-06,10:22:32,200604053560371.00,S,600,600,3149,N
XXX,EQ,5-Apr-06,10:22:32,200604053560954.00,S,200,200,3148.7,N
XXX,EQ,5-Apr-06,10:22:32,200604053560997.00,S,10,10,3145.05,N
XXX,EQ,5-Apr-06,10:22:32,200604053561013.00,S,1,1,3151,N
XXX,EQ,5-Apr-06,10:22:32,200604056917743.00,S,25,25,3148,N
XXX,EQ,5-Apr-06,10:22:32,200604056927042.00,B,2,2,3130,N
XXX,EQ,5-Apr-06,10:22:33,200604050205250.00,S,1,1,3151,N
XXX,EQ,5-Apr-06,10:22:33,200604050207336.00,S,200,200,3145,N
XXX,EQ,5-Apr-06,10:22:33,200604050207361.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:22:33,200604053561041.00,S,10,10,3190,N
XXX,EQ,5-Apr-06,10:22:33,200604056926022.00,B,80,80,3146,N
XXX,EQ,5-Apr-06,10:22:34,200604050204439.00,S,5,5,,Y
XXX,EQ,5-Apr-06,10:22:34,200604050207486.00,S,50,50,3148,N
XXX,EQ,5-Apr-06,10:22:34,200604053559043.00,S,5,5,3145,N
XXX,EQ,5-Apr-06,10:22:35,200604050207336.00,S,200,200,3145,N
XXX,EQ,5-Apr-06,10:22:35,200604050207542.00,B,300,300,3132,N
XXX,EQ,5-Apr-06,10:22:35,200604050207568.00,S,10,10,3145,N
XXX,EQ,5-Apr-06,10:22:35,200604053555596.00,S,5,5,3150,N
XXX,EQ,5-Apr-06,10:22:35,200604056927412.00,S,25,25,3174.75,N
XXX,EQ,5-Apr-06,10:22:36,200604050207542.00,B,32,300,3132,N
XXX,EQ,5-Apr-06,10:22:36,200604053561338.00,B,1,1,3145,N
XXX,EQ,5-Apr-06,10:22:37,200604050204465.00,S,200,200,3150,N
XXX,EQ,5-Apr-06,10:22:37,200604050207762.00,S,5,5,3190,N
XXX,EQ,5-Apr-06,10:22:37,200604050207766.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:22:37,200604056925033.00,S,2,2,3148.9,N
XXX,EQ,5-Apr-06,10:22:38,200604050207542.00,B,32,300,3132,N
XXX,EQ,5-Apr-06,10:22:38,200604050207838.00,B,25,25,3145,N
XXX,EQ,5-Apr-06,10:22:38,200604050207903.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:38,200604053559265.00,B,500,500,3125.05,N
XXX,EQ,5-Apr-06,10:22:38,200604053561547.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:38,200604053561581.00,S,62,62,3148.95,N
XXX,EQ,5-Apr-06,10:22:38,200604053561606.00,S,20,20,3144,N
XXX,EQ,5-Apr-06,10:22:39,200604050207954.00,B,10,10,3150,N
XXX,EQ,5-Apr-06,10:22:39,200604050207994.00,S,100,100,3149.4,N
XXX,EQ,5-Apr-06,10:22:39,200604056927896.00,S,10,10,3166,N
XXX,EQ,5-Apr-06,10:22:40,200604050208064.00,S,5,5,3149,N
XXX,EQ,5-Apr-06,10:22:40,200604050208069.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:22:40,200604053561814.00,S,1,1,3145,N
XXX,EQ,5-Apr-06,10:22:41,200604053559265.00,B,600,600,3125.05,N
XXX,EQ,5-Apr-06,10:22:42,200604050205113.00,S,50,50,3148,N
XXX,EQ,5-Apr-06,10:22:42,200604050206066.00,B,197,197,3135.05,N
XXX,EQ,5-Apr-06,10:22:42,200604050208240.00,S,20,200,3149.8,N
XXX,EQ,5-Apr-06,10:22:42,200604053560371.00,S,600,600,3149,N
XXX,EQ,5-Apr-06,10:22:44,200604050201477.00,S,25,25,3175,N
XXX,EQ,5-Apr-06,10:22:44,200604053562215.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:22:45,200604053562278.00,S,5,5,3150,N
XXX,EQ,5-Apr-06,10:22:46,200604050208240.00,S,20,200,3149.8,N
XXX,EQ,5-Apr-06,10:22:46,200604050208646.00,S,4,4,3149,N
XXX,EQ,5-Apr-06,10:22:46,200604050208667.00,S,10,10,3149,N
XXX,EQ,5-Apr-06,10:22:46,200604053562351.00,B,20,20,3131,N
XXX,EQ,5-Apr-06,10:22:46,200604056928804.00,S,100,100,3161.8,N
XXX,EQ,5-Apr-06,10:22:47,200604053562501.00,B,1,10,3130,N
XXX,EQ,5-Apr-06,10:22:48,200604050208786.00,S,5,5,3145.05,N
XXX,EQ,5-Apr-06,10:22:48,200604053562634.00,S,3,3,3153,N
XXX,EQ,5-Apr-06,10:22:49,200604050208891.00,B,25,25,3149,N
XXX,EQ,5-Apr-06,10:22:49,200604050208910.00,B,100,100,3149,N
XXX,EQ,5-Apr-06,10:22:49,200604053505127.00,B,15,15,2981,N
XXX,EQ,5-Apr-06,10:22:49,200604053557421.00,S,10,10,3151,N
XXX,EQ,5-Apr-06,10:22:49,200604056922547.00,S,10,10,3160,N
XXX,EQ,5-Apr-06,10:22:49,200604056929187.00,S,10,10,3166,N
XXX,EQ,5-Apr-06,10:22:50,200604056929264.00,B,300,300,3141,N
XXX,EQ,5-Apr-06,10:22:51,200604050209049.00,B,100,100,3132.2,N
XXX,EQ,5-Apr-06,10:22:51,200604050209075.00,S,25,25,3145,N
XXX,EQ,5-Apr-06,10:22:51,200604050209118.00,B,32,300,3136,N
XXX,EQ,5-Apr-06,10:22:51,200604053562979.00,S,1,2,3149,N
XXX,EQ,5-Apr-06,10:22:51,200604053562990.00,B,10,10,3149,N
XXX,EQ,5-Apr-06,10:22:51,200604056929368.00,S,5,5,3190,N
XXX,EQ,5-Apr-06,10:22:52,200604050209128.00,B,1,1,3101,N
XXX,EQ,5-Apr-06,10:22:52,200604053563102.00,S,1,1,3141,N
XXX,EQ,5-Apr-06,10:22:53,200604050209257.00,S,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:54,200604050209381.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:22:54,200604053563268.00,S,1,2,3220,N
XXX,EQ,5-Apr-06,10:22:54,200604056929862.00,S,50,50,,Y
XXX,EQ,5-Apr-06,10:22:55,200604050206066.00,B,197,197,3135.05,N
XXX,EQ,5-Apr-06,10:22:55,200604050207284.00,S,200,1000,3147.9,N
XXX,EQ,5-Apr-06,10:22:55,200604053563449.00,S,3,3,3153,N
XXX,EQ,5-Apr-06,10:22:55,200604056929927.00,S,1,1,3148,N
XXX,EQ,5-Apr-06,10:22:56,200604050209128.00,B,1000,1000,3101,N
XXX,EQ,5-Apr-06,10:22:56,200604050209565.00,S,100,100,3140,N
XXX,EQ,5-Apr-06,10:22:57,200604050209118.00,B,32,300,3136,N
XXX,EQ,5-Apr-06,10:22:57,200604050209640.00,B,500,500,3132,N
XXX,EQ,5-Apr-06,10:22:57,200604050209654.00,S,3,3,3140,N
XXX,EQ,5-Apr-06,10:22:57,200604056929264.00,B,300,300,3141,N
XXX,EQ,5-Apr-06,10:22:58,200604050209768.00,B,1,1,3140,N
XXX,EQ,5-Apr-06,10:22:58,200604053563735.00,S,1,2,3200,N
XXX,EQ,5-Apr-06,10:22:58,200604056925033.00,S,2,2,3147.9,N
XXX,EQ,5-Apr-06,10:22:58,200604056930350.00,B,500,500,3150,N
XXX,EQ,5-Apr-06,10:22:59,200604056923177.00,S,2,2,3151,N
XXX,EQ,5-Apr-06,10:23:00,200604050209983.00,S,1,1,3141,N
XXX,EQ,5-Apr-06,10:23:00,200604053560954.00,S,200,200,3148.7,N
XXX,EQ,5-Apr-06,10:23:01,200604050210090.00,S,20,200,3141.4,N
XXX,EQ,5-Apr-06,10:23:01,200604056930705.00,S,66,66,3144.9,N
XXX,EQ,5-Apr-06,10:23:02,200604050210090.00,S,20,200,3141.4,N
XXX,EQ,5-Apr-06,10:23:02,200604053564108.00,S,10,10,3060,N
XXX,EQ,5-Apr-06,10:23:02,200604053564182.00,B,100,100,3120.25,N
XXX,EQ,5-Apr-06,10:23:04,200604050204560.00,S,10,10,3155,N
XXX,EQ,5-Apr-06,10:23:04,200604050209049.00,B,100,100,3132.2,N
XXX,EQ,5-Apr-06,10:23:04,200604050210383.00,S,2,2,3144,N
XXX,EQ,5-Apr-06,10:23:04,200604053561581.00,S,50,50,3148.95,N
XXX,EQ,5-Apr-06,10:23:04,200604053564423.00,B,60,600,3131.05,N
XXX,EQ,5-Apr-06,10:23:05,200604050210463.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:23:05,200604053564542.00,S,400,400,3160,N
XXX,EQ,5-Apr-06,10:23:05,200604056931096.00,S,10,10,3140,N
XXX,EQ,5-Apr-06,10:23:05,200604056931153.00,S,200,200,3147,N
XXX,EQ,5-Apr-06,10:23:06,200604050207994.00,S,100,100,3149.4,N
XXX,EQ,5-Apr-06,10:23:06,200604050210495.00,S,25,25,3160,N
XXX,EQ,5-Apr-06,10:23:06,200604053564690.00,B,1,1,3141,N
XXX,EQ,5-Apr-06,10:23:07,200604050209640.00,B,500,500,3132,N
XXX,EQ,5-Apr-06,10:23:07,200604050210561.00,S,50,50,3169,N
XXX,EQ,5-Apr-06,10:23:07,200604050210632.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:23:07,200604050210640.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:23:07,200604053564423.00,B,50,500,3131.05,N
XXX,EQ,5-Apr-06,10:23:07,200604056931437.00,S,5,5,3145,N
XXX,EQ,5-Apr-06,10:23:08,200604050210724.00,S,1,1,3150,N
XXX,EQ,5-Apr-06,10:23:08,200604050210752.00,S,1,1,3155,N
XXX,EQ,5-Apr-06,10:23:08,200604056931555.00,B,80,80,3141,N
XXX,EQ,5-Apr-06,10:23:09,200604053564976.00,B,100,100,3135.05,N
XXX,EQ,5-Apr-06,10:23:10,200604050207284.00,S,200,1000,3147.9,N
XXX,EQ,5-Apr-06,10:23:10,200604050210909.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:23:10,200604056931691.00,S,110,110,3155,N
XXX,EQ,5-Apr-06,10:23:11,200604056931555.00,B,80,80,3141,N
XXX,EQ,5-Apr-06,10:23:12,200604050211104.00,S,15,15,3135,N
XXX,EQ,5-Apr-06,10:23:12,200604056931974.00,B,10,10,3125,N
XXX,EQ,5-Apr-06,10:23:13,200604050211207.00,B,300,300,3133,N
XXX,EQ,5-Apr-06,10:23:13,200604050211224.00,B,1,1,3135,N
XXX,EQ,5-Apr-06,10:23:14,200604050211328.00,B,25,25,3150,N
XXX,EQ,5-Apr-06,10:23:14,200604050211334.00,B,1,1,3130,N
XXX,EQ,5-Apr-06,10:23:14,200604050211378.00,B,200,200,3135.1,N
XXX,EQ,5-Apr-06,10:23:14,200604053565577.00,B,1,1,3144,N
XXX,EQ,5-Apr-06,10:23:15,200604050211207.00,B,33,300,3133,N
XXX,EQ,5-Apr-06,10:23:15,200604050211411.00,S,3,3,3141,N
XXX,EQ,5-Apr-06,10:23:15,200604053565705.00,B,9,9,2973,N
