symbol,series,date,time,tno,p,vol,bno,sno
XXX,EQ,3-Apr-06,15:15:03,200604030964690.00,3080,200,200604031085140.00,200604038038689.00
XXX,EQ,3-Apr-06,15:15:03,200604030964691.00,3080,1,200604031085140.00,200604038041589.00
XXX,EQ,3-Apr-06,15:15:03,200604030964692.00,3080,25,200604031085140.00,200604034464437.00
XXX,EQ,3-Apr-06,15:15:03,200604030964693.00,3080,1,200604031085140.00,200604038048362.00
XXX,EQ,3-Apr-06,15:15:03,200604030964694.00,3080,5,200604031085140.00,200604038049869.00
XXX,EQ,3-Apr-06,15:15:03,200604030964695.00,3080,10,200604031085140.00,200604034471983.00
XXX,EQ,3-Apr-06,15:15:03,200604030964696.00,3080,5,200604031085140.00,200604031070622.00
XXX,EQ,3-Apr-06,15:15:03,200604030964697.00,3080,5,200604031085140.00,200604038054255.00
XXX,EQ,3-Apr-06,15:15:03,200604030964698.00,3080,2,200604031085140.00,200604031071427.00
XXX,EQ,3-Apr-06,15:15:04,200604030964769.00,3075,25,200604038071441.00,200604031085194.00
XXX,EQ,3-Apr-06,15:15:07,200604030964951.00,3076,5,200604031082837.00,200604034488636.00
XXX,EQ,3-Apr-06,15:15:12,200604030965371.00,3078,5,200604038072385.00,200604034488555.00
XXX,EQ,3-Apr-06,15:15:12,200604030965373.00,3078,2,200604038072389.00,200604034488555.00
XXX,EQ,3-Apr-06,15:15:13,200604030965402.00,3076,1,200604031082837.00,200604034488997.00
XXX,EQ,3-Apr-06,15:15:14,200604030965496.00,3078,1,200604034489085.00,200604034488555.00
XXX,EQ,3-Apr-06,15:15:17,200604030965715.00,3078,112,200604034488283.00,200604034488555.00
XXX,EQ,3-Apr-06,15:15:17,200604030965716.00,3078.9,200,200604034488283.00,200604031085755.00
XXX,EQ,3-Apr-06,15:15:17,200604030965717.00,3079,74,200604034488283.00,200604038072521.00
XXX,EQ,3-Apr-06,15:15:17,200604030965718.00,3080,8,200604034488283.00,200604031071427.00
XXX,EQ,3-Apr-06,15:15:17,200604030965719.00,3080,5,200604034488283.00,200604034474792.00
XXX,EQ,3-Apr-06,15:15:17,200604030965720.00,3080,1,200604034488283.00,200604038056596.00
XXX,EQ,3-Apr-06,15:15:18,200604030965762.00,3078,20,200604038072771.00,200604031086103.00
XXX,EQ,3-Apr-06,15:15:20,200604030965895.00,3080,1,200604031086261.00,200604038056698.00
XXX,EQ,3-Apr-06,15:15:20,200604030965896.00,3080,1,200604031086261.00,200604031073055.00
XXX,EQ,3-Apr-06,15:15:20,200604030965897.00,3080,50,200604031086261.00,200604038056290.00
XXX,EQ,3-Apr-06,15:15:20,200604030965898.00,3080,2,200604031086261.00,200604031075482.00
XXX,EQ,3-Apr-06,15:15:20,200604030965899.00,3080,10,200604031086261.00,200604038060769.00
XXX,EQ,3-Apr-06,15:15:20,200604030965900.00,3080,10,200604031086261.00,200604034480884.00
XXX,EQ,3-Apr-06,15:15:20,200604030965901.00,3080,2,200604031086261.00,200604034451029.00
XXX,EQ,3-Apr-06,15:15:20,200604030965902.00,3080,10,200604031086261.00,200604031077746.00
XXX,EQ,3-Apr-06,15:15:20,200604030965903.00,3080,5,200604031086261.00,200604034481278.00
XXX,EQ,3-Apr-06,15:15:20,200604030965904.00,3080,50,200604031086261.00,200604031037821.00
XXX,EQ,3-Apr-06,15:15:20,200604030965905.00,3080,1,200604031086261.00,200604034483816.00
XXX,EQ,3-Apr-06,15:15:20,200604030965906.00,3080,1,200604031086261.00,200604038066631.00
XXX,EQ,3-Apr-06,15:15:20,200604030965907.00,3080,14,200604031086261.00,200604038067378.00
XXX,EQ,3-Apr-06,15:15:20,200604030965908.00,3080,10,200604031086261.00,200604034485177.00
XXX,EQ,3-Apr-06,15:15:20,200604030965909.00,3080,33,200604031086261.00,200604038067758.00
XXX,EQ,3-Apr-06,15:15:22,200604030966025.00,3080,12,200604031085181.00,200604038067758.00
XXX,EQ,3-Apr-06,15:15:22,200604030966026.00,3080,10,200604031085181.00,200604034486638.00
XXX,EQ,3-Apr-06,15:15:22,200604030966027.00,3080,10,200604031085181.00,200604038071119.00
XXX,EQ,3-Apr-06,15:15:22,200604030966028.00,3080,4,200604031085181.00,200604038071350.00
XXX,EQ,3-Apr-06,15:15:22,200604030966029.00,3080,7,200604031085181.00,200604038071455.00
XXX,EQ,3-Apr-06,15:15:22,200604030966030.00,3080,1,200604031085181.00,200604034450233.00
XXX,EQ,3-Apr-06,15:15:22,200604030966031.00,3080,6,200604031085181.00,200604038028334.00
XXX,EQ,3-Apr-06,15:15:23,200604030966091.00,3080,5,200604038073268.00,200604038028334.00
XXX,EQ,3-Apr-06,15:15:23,200604030966093.00,3080,4,200604031086464.00,200604038028334.00
XXX,EQ,3-Apr-06,15:15:23,200604030966094.00,3080,200,200604031086464.00,200604038038689.00
XXX,EQ,3-Apr-06,15:15:23,200604030966095.00,3080,1,200604031086464.00,200604034489349.00
XXX,EQ,3-Apr-06,15:15:23,200604030966096.00,3080,1,200604031086464.00,200604034489410.00
XXX,EQ,3-Apr-06,15:15:23,200604030966097.00,3080,2,200604031086464.00,200604034451029.00
XXX,EQ,3-Apr-06,15:15:23,200604030966098.00,3080,1,200604031086464.00,200604034483816.00
XXX,EQ,3-Apr-06,15:15:23,200604030966099.00,3080,25,200604031086464.00,200604031086326.00
XXX,EQ,3-Apr-06,15:15:23,200604030966100.00,3080,1,200604031086464.00,200604031086342.00
XXX,EQ,3-Apr-06,15:15:23,200604030966101.00,3080,15,200604031086464.00,200604038028334.00
XXX,EQ,3-Apr-06,15:15:23,200604030966102.00,3080,150,200604031086464.00,200604038038689.00
XXX,EQ,3-Apr-06,15:15:24,200604030966119.00,3078,1,200604038072771.00,200604038073298.00
XXX,EQ,3-Apr-06,15:15:24,200604030966163.00,3078,2,200604038072771.00,200604038073334.00
XXX,EQ,3-Apr-06,15:15:26,200604030966251.00,3078,2,200604038072771.00,200604038055064.00
XXX,EQ,3-Apr-06,15:15:26,200604030966252.00,3077,1,200604038073346.00,200604038055064.00
XXX,EQ,3-Apr-06,15:15:26,200604030966253.00,3076,7,200604031082837.00,200604038055064.00
XXX,EQ,3-Apr-06,15:15:26,200604030966278.00,3076,1,200604031082837.00,200604031086631.00
XXX,EQ,3-Apr-06,15:15:27,200604030966318.00,3080,50,200604031086673.00,200604038038689.00
XXX,EQ,3-Apr-06,15:15:27,200604030966319.00,3080,1,200604031086673.00,200604034489349.00
XXX,EQ,3-Apr-06,15:15:27,200604030966320.00,3080,2,200604031086673.00,200604034451029.00
XXX,EQ,3-Apr-06,15:15:27,200604030966321.00,3080,1,200604031086673.00,200604034483816.00
XXX,EQ,3-Apr-06,15:15:27,200604030966322.00,3080,15,200604031086673.00,200604038028334.00
XXX,EQ,3-Apr-06,15:15:27,200604030966323.00,3080,1,200604031086673.00,200604038073279.00
XXX,EQ,3-Apr-06,15:15:27,200604030966324.00,3080,130,200604031086673.00,200604038038689.00
XXX,EQ,3-Apr-06,15:15:27,200604030966344.00,3076,100,200604031082837.00,200604034489932.00
XXX,EQ,3-Apr-06,15:15:29,200604030966444.00,3079.95,1,200604034490044.00,200604031085937.00
XXX,EQ,3-Apr-06,15:15:30,200604030966482.00,3079.95,1,200604038073772.00,200604031085937.00
XXX,EQ,3-Apr-06,15:15:30,200604030966488.00,3076,1,200604031086593.00,200604038073782.00
XXX,EQ,3-Apr-06,15:15:30,200604030966504.00,3079.95,1,200604034490119.00,200604031085937.00
XXX,EQ,3-Apr-06,15:15:33,200604030966732.00,3077.7,1,200604031087062.00,200604034490193.00
XXX,EQ,3-Apr-06,15:15:33,200604030966741.00,3077.7,99,200604038074039.00,200604034490193.00
XXX,EQ,3-Apr-06,15:15:33,200604030966742.00,3079.95,101,200604038074039.00,200604031085937.00
XXX,EQ,3-Apr-06,15:15:37,200604030967054.00,3077,30,200604034490499.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967055.00,3076.1,200,200604031084769.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967056.00,3076,9,200604031086593.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967057.00,3075.1,1,200604031085886.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967058.00,3075.1,25,200604038072592.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967059.00,3075.1,10,200604031086142.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967060.00,3075,1,200604034489183.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967061.00,3075,1,200604038073104.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967062.00,3075,1,200604034490418.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:37,200604030967079.00,3074,1,200604038073623.00,200604038074399.00
XXX,EQ,3-Apr-06,15:15:37,200604030967080.00,3074,1,200604038074190.00,200604038074399.00
XXX,EQ,3-Apr-06,15:15:37,200604030967081.00,3072,1,200604038072310.00,200604038074399.00
XXX,EQ,3-Apr-06,15:15:37,200604030967082.00,3072,2,200604038073686.00,200604038074399.00
XXX,EQ,3-Apr-06,15:15:40,200604030967295.00,3075,1,200604038074634.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:44,200604030967564.00,3075,5,200604031087761.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:45,200604030967604.00,3075,1,200604031087780.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:46,200604030967706.00,3072.1,1,200604031087467.00,200604038075140.00
XXX,EQ,3-Apr-06,15:15:46,200604030967707.00,3072,9,200604038073686.00,200604038075140.00
XXX,EQ,3-Apr-06,15:15:46,200604030967724.00,3075,20,200604038075155.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:49,200604030967975.00,3075,27,200604038075397.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:50,200604030968062.00,3075,5,200604038075469.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:50,200604030968070.00,3075,178,200604038075485.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:50,200604030968071.00,3075,1,200604038075485.00,200604034482340.00
XXX,EQ,3-Apr-06,15:15:50,200604030968072.00,3075,1,200604038075485.00,200604038074684.00
XXX,EQ,3-Apr-06,15:15:50,200604030968073.00,3075,20,200604038075485.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:53,200604030968264.00,3075,1,200604038075697.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:53,200604030968338.00,3072.05,25,200604038075273.00,200604038075766.00
XXX,EQ,3-Apr-06,15:15:54,200604030968351.00,3075,200,200604038075800.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:55,200604030968473.00,3074.7,25,200604038075891.00,200604034490508.00
XXX,EQ,3-Apr-06,15:15:56,200604030968544.00,3074.7,5,200604034491925.00,200604034490508.00
XXX,EQ,3-Apr-06,15:15:56,200604030968554.00,3074.7,70,200604038075963.00,200604034490508.00
XXX,EQ,3-Apr-06,15:15:56,200604030968555.00,3075,29,200604038075963.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:56,200604030968556.00,3075,1,200604038075963.00,200604031088341.00
XXX,EQ,3-Apr-06,15:15:56,200604030968557.00,3075,1,200604038075963.00,200604034491850.00
XXX,EQ,3-Apr-06,15:15:56,200604030968558.00,3075,1,200604038075963.00,200604038075887.00
XXX,EQ,3-Apr-06,15:15:56,200604030968559.00,3075,285,200604038075963.00,200604034490583.00
XXX,EQ,3-Apr-06,15:15:57,200604030968577.00,3076,1,200604038075994.00,200604034490780.00
XXX,EQ,3-Apr-06,15:15:57,200604030968578.00,3076,9,200604038075994.00,200604031087595.00
XXX,EQ,3-Apr-06,15:15:57,200604030968615.00,3075.2,1,200604038075963.00,200604031088636.00
XXX,EQ,3-Apr-06,15:15:57,200604030968637.00,3075.2,3,200604038075963.00,200604038076063.00
XXX,EQ,3-Apr-06,15:15:58,200604030968688.00,3075.2,1,200604038075963.00,200604034492059.00
XXX,EQ,3-Apr-06,15:15:59,200604030968797.00,3076,5,200604034492169.00,200604031087595.00
XXX,EQ,3-Apr-06,15:16:02,200604030969022.00,3075.1,1,200604034492129.00,200604031088966.00
XXX,EQ,3-Apr-06,15:16:02,200604030969027.00,3075.1,10,200604034492129.00,200604038076472.00
XXX,EQ,3-Apr-06,15:16:08,200604030969418.00,3075.1,1,200604034492129.00,200604038074964.00
XXX,EQ,3-Apr-06,15:16:08,200604030969500.00,3075.1,13,200604034492129.00,200604038074665.00
XXX,EQ,3-Apr-06,15:16:08,200604030969501.00,3075.1,200,200604031088944.00,200604038074665.00
XXX,EQ,3-Apr-06,15:16:08,200604030969502.00,3075,1,200604038076122.00,200604038074665.00
XXX,EQ,3-Apr-06,15:16:08,200604030969503.00,3075,1,200604034492203.00,200604038074665.00
XXX,EQ,3-Apr-06,15:16:08,200604030969504.00,3075,187,200604031088802.00,200604038074665.00
XXX,EQ,3-Apr-06,15:16:09,200604030969520.00,3075,13,200604031088802.00,200604038076968.00
XXX,EQ,3-Apr-06,15:16:09,200604030969521.00,3075,2,200604034492314.00,200604038076968.00
XXX,EQ,3-Apr-06,15:16:09,200604030969544.00,3075,5,200604034492314.00,200604038076999.00
XXX,EQ,3-Apr-06,15:16:09,200604030969550.00,3076,4,200604031089237.00,200604031087595.00
XXX,EQ,3-Apr-06,15:16:09,200604030969564.00,3076,12,200604031089458.00,200604031087595.00
XXX,EQ,3-Apr-06,15:16:09,200604030969565.00,3076,10,200604031089458.00,200604038074747.00
XXX,EQ,3-Apr-06,15:16:09,200604030969569.00,3076,28,200604031089458.00,200604031089466.00
XXX,EQ,3-Apr-06,15:16:10,200604030969693.00,3076,17,200604031089458.00,200604038077087.00
XXX,EQ,3-Apr-06,15:16:11,200604030969749.00,3076,1,200604031089458.00,200604031089590.00
XXX,EQ,3-Apr-06,15:16:14,200604030969890.00,3077,1,200604031089795.00,200604038074886.00
XXX,EQ,3-Apr-06,15:16:19,200604030970338.00,3078,199,200604031089795.00,200604038077695.00
XXX,EQ,3-Apr-06,15:16:19,200604030970349.00,3077,1,200604038077700.00,200604031090122.00
XXX,EQ,3-Apr-06,15:16:19,200604030970350.00,3077,25,200604031089374.00,200604031090122.00
XXX,EQ,3-Apr-06,15:16:23,200604030970625.00,3077,10,200604034492509.00,200604031090122.00
XXX,EQ,3-Apr-06,15:16:28,200604030971026.00,3077,32,200604034493987.00,200604031090122.00
XXX,EQ,3-Apr-06,15:16:28,200604030971027.00,3077,1,200604034493987.00,200604038078183.00
XXX,EQ,3-Apr-06,15:16:28,200604030971028.00,3078,296,200604034493987.00,200604031085937.00
XXX,EQ,3-Apr-06,15:16:28,200604030971029.00,3079,1,200604034493987.00,200604038078453.00
XXX,EQ,3-Apr-06,15:16:28,200604030971030.00,3079.5,170,200604034493987.00,200604038077695.00
XXX,EQ,3-Apr-06,15:16:28,200604030971031.00,3079.5,20,200604038078177.00,200604038077695.00
XXX,EQ,3-Apr-06,15:16:33,200604030971445.00,3078,1,200604038079012.00,200604034494036.00
XXX,EQ,3-Apr-06,15:16:36,200604030971670.00,3078,200,200604031091272.00,200604034494036.00
XXX,EQ,3-Apr-06,15:16:36,200604030971671.00,3077,1,200604038078744.00,200604034494548.00
XXX,EQ,3-Apr-06,15:16:36,200604030971672.00,3076,199,200604031089942.00,200604034494548.00
XXX,EQ,3-Apr-06,15:16:37,200604030971822.00,3078,20,200604031091391.00,200604034494036.00
XXX,EQ,3-Apr-06,15:16:41,200604030972001.00,3078,25,200604034494892.00,200604034494036.00
XXX,EQ,3-Apr-06,15:16:41,200604030972026.00,3076,1,200604031089942.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:41,200604030972027.00,3076,1,200604038078591.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:41,200604030972028.00,3075.1,2,200604038079640.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:41,200604030972029.00,3075.05,25,200604038076811.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:41,200604030972030.00,3075.05,200,200604031091012.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:41,200604030972031.00,3075.05,21,200604038076811.00,200604034494925.00
XXX,EQ,3-Apr-06,15:16:42,200604030972123.00,3078,4,200604031087764.00,200604034494036.00
XXX,EQ,3-Apr-06,15:16:42,200604030972124.00,3078,25,200604031087764.00,200604038078815.00
XXX,EQ,3-Apr-06,15:16:42,200604030972125.00,3078,151,200604031087764.00,200604038079141.00
XXX,EQ,3-Apr-06,15:16:45,200604030972444.00,3078,99,200604038079984.00,200604038079141.00
XXX,EQ,3-Apr-06,15:16:45,200604030972445.00,3078,5,200604038079984.00,200604031091523.00
XXX,EQ,3-Apr-06,15:16:45,200604030972446.00,3078,1,200604038079984.00,200604038079563.00
XXX,EQ,3-Apr-06,15:16:45,200604030972447.00,3078,69,200604038079984.00,200604038079889.00
XXX,EQ,3-Apr-06,15:16:45,200604030972455.00,3078,131,200604034495159.00,200604038079889.00
XXX,EQ,3-Apr-06,15:16:45,200604030972456.00,3078,10,200604034495159.00,200604038079890.00
XXX,EQ,3-Apr-06,15:16:45,200604030972457.00,3079.5,11,200604034495159.00,200604038077695.00
XXX,EQ,3-Apr-06,15:16:45,200604030972458.00,3079.75,2,200604034495159.00,200604038054587.00
XXX,EQ,3-Apr-06,15:16:45,200604030972459.00,3079.9,5,200604034495159.00,200604031088737.00
XXX,EQ,3-Apr-06,15:16:45,200604030972460.00,3080,70,200604034495159.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:45,200604030972461.00,3080,2,200604034495159.00,200604034451029.00
XXX,EQ,3-Apr-06,15:16:45,200604030972462.00,3080,15,200604034495159.00,200604038028334.00
XXX,EQ,3-Apr-06,15:16:45,200604030972463.00,3080,75,200604034495159.00,200604038027063.00
XXX,EQ,3-Apr-06,15:16:45,200604030972464.00,3080,10,200604034495159.00,200604037605306.00
XXX,EQ,3-Apr-06,15:16:45,200604030972465.00,3080,1,200604034495159.00,200604038073964.00
XXX,EQ,3-Apr-06,15:16:45,200604030972466.00,3080,5,200604034495159.00,200604038074059.00
XXX,EQ,3-Apr-06,15:16:45,200604030972467.00,3080,100,200604034495159.00,200604031087574.00
XXX,EQ,3-Apr-06,15:16:45,200604030972468.00,3080,10,200604034495159.00,200604038075068.00
XXX,EQ,3-Apr-06,15:16:45,200604030972469.00,3080,1,200604034495159.00,200604038076905.00
XXX,EQ,3-Apr-06,15:16:45,200604030972470.00,3080,10,200604034495159.00,200604038077144.00
XXX,EQ,3-Apr-06,15:16:45,200604030972471.00,3080,20,200604034495159.00,200604038077522.00
XXX,EQ,3-Apr-06,15:16:45,200604030972472.00,3080,1,200604034495159.00,200604034493478.00
XXX,EQ,3-Apr-06,15:16:45,200604030972473.00,3080,2,200604034495159.00,200604038078331.00
XXX,EQ,3-Apr-06,15:16:45,200604030972474.00,3080,1,200604034495159.00,200604038079317.00
XXX,EQ,3-Apr-06,15:16:45,200604030972475.00,3080,25,200604034495159.00,200604038079514.00
XXX,EQ,3-Apr-06,15:16:45,200604030972476.00,3080,200,200604034495159.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:45,200604030972477.00,3080,2,200604034495159.00,200604034451029.00
XXX,EQ,3-Apr-06,15:16:45,200604030972478.00,3080,15,200604034495159.00,200604038028334.00
XXX,EQ,3-Apr-06,15:16:45,200604030972479.00,3080,1,200604034495159.00,200604034493478.00
XXX,EQ,3-Apr-06,15:16:45,200604030972480.00,3080,200,200604034495159.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:45,200604030972481.00,3080,2,200604034495159.00,200604034451029.00
XXX,EQ,3-Apr-06,15:16:45,200604030972482.00,3080,15,200604034495159.00,200604038028334.00
XXX,EQ,3-Apr-06,15:16:45,200604030972483.00,3080,1,200604034495159.00,200604034493478.00
XXX,EQ,3-Apr-06,15:16:45,200604030972484.00,3080,57,200604034495159.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:47,200604030972678.00,3080,1,200604038080197.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:47,200604030972690.00,3080,1,200604031092037.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:50,200604030972834.00,3077,1,200604038079810.00,200604038080405.00
XXX,EQ,3-Apr-06,15:16:50,200604030972835.00,3076.05,49,200604034490414.00,200604038080405.00
XXX,EQ,3-Apr-06,15:16:50,200604030972931.00,3080,141,200604034492314.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:50,200604030972932.00,3080,2,200604034492314.00,200604034451029.00
XXX,EQ,3-Apr-06,15:16:50,200604030972933.00,3080,15,200604034492314.00,200604038028334.00
XXX,EQ,3-Apr-06,15:16:50,200604030972934.00,3080,1,200604034492314.00,200604034493478.00
XXX,EQ,3-Apr-06,15:16:50,200604030972935.00,3080,34,200604034492314.00,200604038038689.00
XXX,EQ,3-Apr-06,15:16:51,200604030973057.00,3076.05,1,200604034490414.00,200604034495561.00
XXX,EQ,3-Apr-06,15:16:51,200604030973058.00,3075.05,4,200604038076811.00,200604034495561.00
XXX,EQ,3-Apr-06,15:16:55,200604030973698.00,3078,5,200604031092398.00,200604034495839.00
XXX,EQ,3-Apr-06,15:16:56,200604030973721.00,3078.1,5,200604034495862.00,200604034495876.00
XXX,EQ,3-Apr-06,15:16:58,200604030973879.00,3078.1,20,200604034495862.00,200604034496018.00
XXX,EQ,3-Apr-06,15:17:01,200604030974285.00,3077.95,25,200604034496259.00,200604034496018.00
XXX,EQ,3-Apr-06,15:17:08,200604030974818.00,3077.6,10,200604031089878.00,200604031093120.00
XXX,EQ,3-Apr-06,15:17:08,200604030974819.00,3078,1,200604031089878.00,200604038081425.00
XXX,EQ,3-Apr-06,15:17:08,200604030974820.00,3078,60,200604031089878.00,200604034496562.00
XXX,EQ,3-Apr-06,15:17:09,200604030974918.00,3078,40,200604034496825.00,200604034496562.00
XXX,EQ,3-Apr-06,15:17:09,200604030974919.00,3078,10,200604034496825.00,200604031093309.00
XXX,EQ,3-Apr-06,15:17:09,200604030974920.00,3079.45,5,200604034496825.00,200604034496786.00
XXX,EQ,3-Apr-06,15:17:09,200604030974921.00,3079.95,1,200604034496825.00,200604031093421.00
XXX,EQ,3-Apr-06,15:17:09,200604030974922.00,3080,19,200604034496825.00,200604038038689.00
XXX,EQ,3-Apr-06,15:17:14,200604030975259.00,3080,32,200604034497170.00,200604038038689.00
XXX,EQ,3-Apr-06,15:17:17,200604030975568.00,3079.75,1,200604038082038.00,200604034497439.00
XXX,EQ,3-Apr-06,15:17:18,200604030975849.00,3078,1,200604038082228.00,200604038082784.00
XXX,EQ,3-Apr-06,15:17:24,200604030976430.00,3078,9,200604038083304.00,200604038082784.00
XXX,EQ,3-Apr-06,15:17:24,200604030976431.00,3078,1,200604038083304.00,200604038083224.00
XXX,EQ,3-Apr-06,15:17:24,200604030976432.00,3079.75,155,200604038083304.00,200604034497439.00
